# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az, EK, EU, E
#                 Time=2.000000
# 
1.000000,0.002000,-1.623126,0.691929,0.626780,-1.260563,1.675148,2.117609,3.591114,-1.650490,-1.367227,79.117597,-162.202617,-83.085020
2.000000,0.002000,-1.295576,1.507207,-3.461370,-1.822928,-0.942995,-0.085178,0.407622,-0.471098,1.087370,0.000000,0.000000,0.000000
3.000000,0.002000,-0.938204,1.002758,-0.392974,1.661310,-1.012610,0.269623,4.749060,-4.319390,1.865865,0.000000,0.000000,-0.317774
4.000000,0.002000,0.316207,1.099249,0.411412,-0.420909,0.557390,-2.103185,-2.375823,-7.231140,-2.813366,0.000000,0.000000,0.917901
5.000000,0.002000,0.367003,0.155839,-0.351019,0.620214,-0.165652,2.133210,-11.699494,-5.306991,13.228935,0.000000,0.000000,1285098644756593868722180226592911823027582392211497121655285657389153986095479296671809694563973878148305545404257399611252431708992004983907369210833578147307708186104030680081533978201319729294622064640.000000
6.000000,0.002000,-0.332351,-0.502278,-0.114624,2.211575,-0.299809,2.281769,8.341878,13.076509,2.571875,0.000000,0.000000,10017992556444964113854777657642645076961298569512442127129247744.000000
7.000000,0.002000,-0.108981,-0.211822,1.003460,-0.202145,-2.952376,3.078299,1.079787,1.340537,-9.298660,0.000000,-1.623126,2810867218875871032926269461158049053531539256846214856646974666960856751800320.000000
8.000000,0.002000,0.174224,0.228522,0.007929,2.769522,1.570139,4.385057,-9.281419,-11.453229,0.925777,115923892991663734582847026870797337344030231976010093171449286565843062745925325533140038438107183040167936.000000,-1.295576,0.000000
9.000000,0.002000,-0.682387,0.469490,0.026187,-3.894080,2.714455,0.876236,10.428011,-8.591047,-1.751474,0.002000,-0.938204,0.000000
10.000000,0.002000,2.197822,-0.225211,-1.671237,1.343023,0.552099,-0.321322,-1.915002,0.221809,1.520196,0.002000,0.316207,37615898677916790029497641420184927486026723865522060770907086302311657741556100900687363261432548162633000288256.000000
11.000000,0.002000,0.063848,-0.088906,0.347456,1.888381,3.497232,-0.715353,-4.551844,2.667797,-16.808628,0.002000,0.367003,0.000000
12.000000,0.002000,2.166989,1.691174,0.057280,1.053675,1.387220,0.117528,-1.957579,-1.456740,-0.041359,0.002000,-0.332351,5532576159273796511673946619493451325151009336113541047542840879852953724233362977625804277970551956738231064771502306841597535080481539287799983267523960781804097339187989409078728381668050274201356891189503865483832823458829384481243136.000000
13.000000,0.002000,0.556087,0.758273,0.176555,-2.054960,0.049988,2.496928,-6.333296,-9.067808,-2.123695,0.002000,-0.108981,1736532711371037886079688313579548584341654986180788740434079561590357708632210000107361341425804159724013540846160174068522304452702280418127919411401194776499390287341652241955149149587827780506232130793614380270397935001612812820736656122689487896576.000000
14.000000,0.002000,-1.668436,0.177085,1.736287,-0.654740,-0.563520,-0.128433,2.006986,-0.168322,-2.244962,0.002000,0.174224,0.000000
15.000000,0.002000,-0.832774,2.103076,0.085675,1.479362,-1.844049,0.402036,1.091610,-2.961490,-0.052747,0.002000,-0.682387,0.000000
16.000000,0.002000,0.508223,-1.200078,-1.742136,0.044228,-2.075653,-0.531909,-0.624122,1.792216,2.754796,0.002000,2.197822,0.000000
17.000000,0.002000,-0.721641,0.699839,-0.056630,1.307309,-0.229697,0.477405,7.648722,-7.536268,0.592343,0.002000,0.063848,0.000000
18.000000,0.002000,-0.559297,-0.671782,-0.033590,-1.639846,-0.861618,1.538306,7.812650,9.242429,0.441027,0.002000,2.166989,0.000000
19.000000,0.002000,-0.098138,0.203780,0.148643,0.000858,0.343838,0.725464,5.027150,-12.485397,-9.822904,0.002000,0.556087,0.000000
20.000000,0.002000,0.055115,-0.399549,-0.155935,2.036243,0.864895,1.178603,-1.570895,15.279895,5.040488,0.002000,-1.668436,0.000000
21.000000,0.002000,0.509206,-0.009143,0.133726,-0.416644,-1.851021,-2.846161,-20.304925,0.038109,-3.319372,0.002000,-0.832774,0.691929
22.000000,0.002000,0.808486,-0.606279,0.254083,-2.594885,1.340973,-0.836319,-7.751996,5.673890,-2.348146,0.002000,0.508223,1.507207
23.000000,0.002000,0.619376,-1.300747,-0.702007,-2.227958,0.016411,-1.868053,-1.907644,4.132325,2.003160,0.002000,-0.721641,1.002758
24.000000,0.002000,0.392375,-0.183500,-0.014295,-0.745964,3.218742,0.315261,-16.374558,7.368440,-0.043420,0.002000,-0.559297,1.099249
25.000000,0.002000,0.196120,0.695066,0.357047,-1.769003,-0.085937,-1.562826,-3.381979,-11.239653,-6.455121,0.002000,-0.098138,0.155839
26.000000,0.002000,1.213012,-0.665725,-1.470046,-0.771275,-0.875041,-0.436758,-2.549976,1.546084,2.578478,0.002000,0.055115,-0.502278
27.000000,0.002000,-0.158668,-0.589285,0.202064,-0.859903,-0.893929,-0.775446,3.927840,14.937964,-2.438684,0.002000,0.509206,-0.211822
28.000000,0.002000,0.155117,0.617233,0.125556,-1.437753,-2.551221,1.329998,-3.765976,-14.661672,-2.776390,0.002000,0.808486,0.228522
29.000000,0.002000,-2.052116,-2.053328,0.461310,-1.490150,-1.355739,1.034529,1.556001,1.525644,-0.334093,0.002000,0.619376,0.469490
30.000000,0.002000,-0.246568,-0.278774,-0.320775,1.532931,0.473389,4.498900,8.257633,10.008306,8.996430,0.002000,0.392375,-0.225211
31.000000,0.002000,-0.613069,-0.157855,0.085951,-1.702331,2.139803,0.470150,15.100281,5.683233,-3.405005,0.002000,0.196120,-0.088906
32.000000,0.002000,0.288142,-0.155712,0.010390,0.231185,2.001839,2.220073,-14.358840,7.266078,-0.799445,0.002000,1.213012,1.691174
33.000000,0.002000,-0.346093,0.750412,-0.749524,-0.583099,0.168660,-1.406297,2.378845,-6.712367,4.931314,0.002000,-0.158668,0.758273
34.000000,0.002000,-1.181841,-0.233520,-1.045871,1.238410,1.575177,-0.065269,3.870188,0.769535,3.296205,0.002000,0.155117,0.177085
35.000000,0.002000,-0.701725,-1.237679,2.223479,-1.098022,-0.492601,0.977668,0.654331,1.176042,-2.199871,0.002000,-2.052116,2.103076
36.000000,0.002000,-0.970513,-1.410124,2.146866,0.286687,-1.128950,1.049388,0.879321,1.275364,-1.938451,0.002000,-0.246568,-1.200078
37.000000,0.002000,-2.161103,-2.142546,0.783449,-1.249219,-1.469132,1.506775,1.346717,1.338672,-0.513439,0.002000,-0.613069,0.699839
38.000000,0.002000,-0.534883,-0.429654,0.217863,3.723080,1.195207,1.322944,10.253452,9.147993,-4.028335,0.002000,0.288142,-0.671782
