# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az, EK, EU, E
#                 Time=4.000000
# 
1.000000,0.002000,-1.053845,1.884627,2.502758,1.004349,-0.271501,-0.208811,0.444470,-0.849920,-1.218317,78.947821,-161.942481,-82.994661
2.000000,0.002000,-3.670541,-0.830645,-1.820572,-0.368266,-1.164843,1.526157,0.971523,0.222002,0.469004,0.000000,0.000000,0.000000
3.000000,0.002000,-0.356371,0.714518,-0.524294,-0.428311,2.521193,-2.463874,3.951988,-8.484560,6.619911,0.000000,0.000000,0.000000
4.000000,0.002000,0.033510,0.611820,-0.179566,-0.935594,-0.465323,-4.391207,-0.400205,-15.643111,4.027094,0.000000,0.000000,0.000000
5.000000,0.002000,0.066128,0.084495,-0.225165,3.327713,1.064172,2.316069,-6.792676,-0.404660,18.399977,0.000000,0.000000,0.000000
6.000000,0.002000,-0.007711,0.529398,-0.228166,-2.287743,0.742302,-2.843379,0.886015,-13.859171,7.593794,0.000000,0.000000,0.000000
7.000000,0.002000,0.082365,-2.953003,1.949940,0.045182,-0.109496,-0.667587,-0.042071,1.188514,-0.758924,0.002000,9.508030,0.000000
8.000000,0.002000,0.177871,0.279695,-0.141652,-0.656079,-2.350782,4.511896,-10.580406,-13.642204,6.953019,0.002000,3.939454,0.000000
9.000000,0.002000,-2.899627,2.011632,0.848710,0.267910,-0.175178,0.065287,1.118810,-0.768796,-0.317184,0.002000,-1.053845,0.000000
10.000000,0.002000,1.960394,0.721314,-0.560901,-1.995898,0.104598,1.423736,-3.214370,-1.189603,0.972898,0.002000,-3.670541,0.000000
11.000000,0.002000,-0.393452,-0.283210,-0.212131,1.399350,-0.147758,3.119399,12.570328,11.182257,8.430107,0.002000,-0.356371,0.000000
12.000000,0.002000,1.414734,1.826778,0.222243,-1.631477,-1.361401,-0.070249,-1.752187,-2.415853,-0.354587,0.002000,0.033510,0.000000
13.000000,0.002000,-0.129905,0.571071,0.671804,-2.780840,-1.633104,1.322679,1.844439,-7.928605,-9.809525,0.002000,0.066128,0.000000
14.000000,0.002000,2.094625,1.108962,-0.046332,0.650765,0.765988,0.784958,-2.531822,-1.337813,0.007308,0.002000,-0.007711,0.000000
15.000000,0.002000,-0.621170,-2.883440,-1.189621,-0.645463,-0.277377,-0.474435,0.308414,1.567951,0.619934,0.002000,0.082365,0.000000
16.000000,0.002000,-0.128717,-1.448273,0.141338,-0.470771,2.714192,1.716046,0.387165,6.041559,-0.590083,0.002000,0.177871,0.000000
17.000000,0.002000,0.053768,0.484651,0.210415,1.182646,-3.745908,-1.204824,-3.649947,-15.628025,-7.489230,0.002000,-2.899627,0.000000
18.000000,0.002000,-0.356902,-0.081966,0.353328,-0.590333,2.321516,3.918356,13.683106,6.029977,-13.348251,0.002000,1.960394,0.000000
19.000000,0.002000,-0.118939,-0.142295,-0.046276,-1.305488,0.080805,0.618711,1.645246,8.114450,8.580909,0.002000,-0.393452,0.000000
20.000000,0.002000,0.300801,-0.196451,0.146443,0.403975,2.065928,0.902720,-13.214845,11.335884,-6.377169,0.002000,1.414734,0.000000
21.000000,0.002000,-0.179118,0.423126,0.524308,2.238042,-0.217857,0.218057,3.881224,-10.185731,-12.172356,0.002000,-0.129905,0.000000
22.000000,0.002000,0.743915,-1.062959,-0.045052,0.505025,-1.556910,-0.558911,-4.170699,5.865150,0.213817,0.002000,2.094625,0.000000
23.000000,0.002000,0.025779,1.121880,1.129741,2.476270,-1.194019,0.947925,-0.199328,-3.853098,-4.099532,0.002000,-0.621170,0.000000
24.000000,0.002000,-0.090850,-0.216693,-0.070495,4.137982,1.142222,0.548244,4.199408,14.447993,6.297989,0.002000,-0.128717,0.000000
25.000000,0.002000,0.386603,-0.541660,0.266468,1.332755,0.682099,1.449737,-6.604760,10.820247,-5.625821,0.002000,0.053768,0.000000
26.000000,0.002000,0.960038,1.399120,0.978800,0.968107,-0.119907,-0.797916,-2.164452,-2.706223,-1.886657,0.002000,-0.356902,0.000000
27.000000,0.002000,0.396952,0.100431,0.186813,-1.764624,-2.164652,-0.377884,-16.488664,-3.502134,-9.322891,0.002000,-0.118939,0.000000
28.000000,0.002000,-0.054147,-0.370580,-0.397619,0.219080,-0.841618,-3.474308,2.287498,11.580250,12.740458,0.002000,0.300801,0.000000
29.000000,0.002000,-4.160727,-3.817076,2.100998,-0.457175,-0.357610,0.577303,0.376614,0.345407,-0.188606,0.002000,-0.179118,0.000000
30.000000,0.002000,-0.754672,-0.961489,-0.156120,0.531582,0.585004,1.027053,4.717676,6.601297,0.828747,0.002000,0.743915,0.000000
31.000000,0.002000,-0.228803,-0.558165,-0.069498,-1.988263,0.758947,0.316770,5.803586,15.810804,1.598667,0.002000,0.025779,0.000000
32.000000,0.002000,0.187670,0.109443,0.200574,-2.040925,1.935691,0.690913,-12.428347,-4.621799,-10.559650,0.002000,-0.090850,0.000000
33.000000,0.002000,-0.352745,-0.362884,-0.989995,-0.154027,-1.318941,-0.702005,2.768060,3.216715,8.352860,0.002000,0.386603,0.000000
34.000000,0.002000,-0.388571,-1.208634,0.750333,-1.046073,0.944988,-1.931977,1.344225,4.938306,-2.870612,0.002000,0.960038,0.000000
35.000000,0.002000,-0.907594,-0.264682,0.506021,2.154834,1.782622,-3.137100,8.820218,2.319413,-5.336344,0.002000,0.396952,0.000000
36.000000,0.002000,0.398841,-1.386463,1.338186,0.653296,1.502044,-1.975467,-0.789205,2.576699,-2.565846,0.002000,-0.054147,0.000000
37.000000,0.002000,-2.966884,-3.470878,2.833687,0.085027,-0.105533,0.653845,0.383013,0.426378,-0.355277,0.002000,-4.160727,0.000000
38.000000,0.002000,-0.418811,-0.620436,0.946504,0.558492,-0.763863,2.349424,2.486859,4.325577,-6.531473,0.002000,-0.754672,0.000000
39.000000,0.002000,0.066915,-0.146003,-0.501360,-1.248867,2.554313,0.160831,-5.367531,3.710140,18.043067,0.002000,-0.228803,0.000000
40.000000,0.002000,0.307265,-0.047654,0.331437,0.987093,1.943466,4.701376,-13.660087,1.272717,-11.177990,0.002000,0.187670,0.000000
41.000000,0.002000,-0.130960,0.029679,0.229573,-2.570012,4.883527,1.311985,6.513472,-2.627019,-13.777211,0.002000,-0.352745,0.000000
42.000000,0.002000,0.743499,0.944812,-2.930797,0.654015,-0.521466,0.314208,-0.438756,-0.527781,1.633033,0.002000,-0.388571,0.000000
43.000000,0.002000,-0.208359,1.631465,0.475813,2.197978,-0.814715,-1.937648,0.637628,-4.878049,-1.523627,0.002000,-0.907594,0.000000
44.000000,0.002000,-0.225649,0.553187,-0.067181,-2.475162,0.321277,1.943013,5.035815,-17.781789,1.679291,0.002000,0.398841,0.000000
45.000000,0.002000,-0.676874,0.179390,0.275450,0.623146,0.251008,2.169506,13.067077,-3.256425,-6.827977,0.002000,-2.966884,0.000000
46.000000,0.002000,-0.072644,-0.149723,0.368978,2.630344,0.441350,-1.686428,-0.383148,9.232178,-18.369722,0.002000,-0.418811,0.000000
47.000000,0.002000,-0.085678,0.177152,0.184732,-5.283505,-2.585279,-0.350228,1.847188,-10.864272,-13.577266,0.002000,0.066915,0.000000
48.000000,0.002000,-0.595916,-0.049007,-0.495201,0.144952,-1.489977,-0.696096,11.141055,1.865674,10.052000,0.002000,0.307265,0.000000
49.000000,0.002000,-3.850737,-0.989168,-0.268229,0.397562,0.231021,-0.195749,1.125466,0.298419,0.067094,0.002000,-0.130960,0.000000
