# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az, EK, EU, E
#                 Time=2.000000
# 
1.000000,0.002000,-1.614837,0.682080,0.645753,-1.223894,1.665448,2.135285,3.633630,-1.663935,-1.445288,79.551589,-162.893717,-83.342127
2.000000,0.002000,-1.295635,1.507174,-3.461294,-1.823093,-0.942852,-0.085092,0.406693,-0.470277,1.087684,0.000000,0.000000,0.000000
3.000000,0.002000,-0.822662,0.892450,-0.361271,1.958469,-1.269069,0.349574,5.971002,-5.335559,2.027945,0.000000,0.000000,0.000000
4.000000,0.002000,0.298915,1.125722,0.393986,-0.432940,0.539422,-2.084881,-2.096854,-7.219028,-2.555193,0.000000,0.000000,0.000000
5.000000,0.002000,0.337586,0.153375,-0.331166,0.395699,-0.284153,2.103883,-12.420419,-4.057581,12.750722,0.000000,0.000000,0.000000
6.000000,0.002000,-0.365926,-0.509030,-0.157717,2.314776,-0.309593,2.178479,8.931508,12.422850,3.384585,0.000000,0.000000,0.000000
7.000000,0.002000,-0.079502,-0.216705,1.020635,-0.012998,-2.984322,3.141595,0.783474,1.240124,-9.102401,0.002000,0.029855,0.000000
8.000000,0.002000,0.344735,0.277961,0.241170,1.795785,0.517160,3.941784,-9.699828,-8.672132,-7.373088,0.002000,-0.026678,0.000000
9.000000,0.002000,-0.711437,0.461864,0.036053,-3.950216,2.699712,0.917443,10.852118,-7.942573,-1.809172,0.002000,-1.614837,0.000000
10.000000,0.002000,2.221429,-0.209538,-1.739424,1.409398,0.530574,-0.400564,-1.827416,0.174165,1.484240,0.002000,-1.295635,0.000000
11.000000,0.002000,0.109097,-0.019766,0.334491,1.504088,3.513246,-1.133104,-5.021640,0.228311,-15.312005,0.002000,-0.822662,0.000000
12.000000,0.002000,2.112653,1.672739,0.062113,1.015505,1.302989,0.163298,-1.984042,-1.504847,-0.055298,0.002000,0.298915,0.000000
