# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az, EK, EU, E
#                 Time=4.000000
# 
1.000000,0.002000,-1.167360,1.979807,2.585760,1.024842,-0.254826,-0.089138,0.493951,-0.841114,-1.127811,80.211034,-163.907063,-83.696029
2.000000,0.002000,-3.609935,-0.853655,-1.799057,-0.296610,-1.195074,1.547086,0.982826,0.233339,0.481961,0.000000,0.000000,0.000000
3.000000,0.002000,-0.153410,1.179049,-0.704912,0.514935,1.095245,-0.902304,0.505537,-5.276801,3.698583,0.000000,0.000000,0.000000
4.000000,0.002000,-0.190490,0.082648,-0.938983,-0.583000,-2.590071,-0.749736,2.211831,-0.633342,11.316422,0.000000,0.000000,0.000000
5.000000,0.002000,0.316548,0.122743,-0.079889,2.169916,-0.159747,2.333884,-17.105126,-6.822368,7.943545,0.000000,0.000000,0.000000
6.000000,0.002000,-0.178375,0.519790,-0.510493,-1.751888,-0.756447,-1.422437,2.414847,-11.156759,10.884438,0.000000,0.000000,0.000000
7.000000,0.002000,0.097481,-2.897205,2.023389,0.052562,-0.130118,-0.688828,-0.054290,1.185358,-0.793707,1577139022369446083322798405560457826463402338589605888.000000,0.000000,0.000000
8.000000,0.002000,-0.046708,0.388794,-0.650750,0.922771,-0.787486,3.530637,-0.396831,-7.720221,14.146041,930382473798674171610975997523362011431124862008408021056652788629504.000000,0.000000,0.000000
9.000000,0.002000,-2.907557,1.928722,0.926650,0.271258,-0.200450,0.064714,1.124847,-0.749209,-0.351832,0.002000,-1.167360,0.000000
10.000000,0.002000,0.916740,0.579910,0.053935,-3.748989,-0.599572,1.601363,-8.325651,-4.778975,-0.504837,0.002000,-3.609935,0.000000
11.000000,0.002000,-0.471775,-0.331308,-0.509838,-0.448279,-1.192623,1.557475,8.454694,7.258838,9.503256,0.002000,-0.153410,0.000000
12.000000,0.002000,1.330778,1.712868,0.364317,-1.728395,-1.505606,-0.255670,-1.905928,-2.683320,-0.619914,0.002000,-0.190490,0.000000
13.000000,0.002000,-0.052069,0.540622,0.656463,-2.740538,-1.783601,1.661029,0.764547,-8.281484,-11.023435,0.002000,0.316548,0.000000
14.000000,0.002000,1.657705,0.961478,-0.030106,0.726443,0.921105,0.942117,-3.544538,-1.992297,0.000246,0.002000,-0.178375,0.000000
15.000000,0.002000,-0.563264,-3.333655,-1.133697,-0.693658,-0.764050,-0.516872,0.173046,1.325441,0.414296,0.002000,0.097481,0.000000
16.000000,0.002000,-0.014550,-1.890478,-0.184747,-0.492738,1.901410,1.709951,0.091952,3.948879,0.410246,0.002000,-0.046708,0.000000
17.000000,0.002000,0.108040,0.327636,0.171239,0.451598,-4.357070,-1.504778,-7.401051,-14.822486,-8.133449,0.002000,-2.907557,0.000000
18.000000,0.002000,-0.442106,0.481603,0.776656,0.411335,1.138702,-0.084106,4.394974,-4.819933,-8.498344,0.002000,0.916740,0.000000
19.000000,0.002000,0.001578,-0.169788,-0.169858,-0.430387,-0.042769,-0.703031,-7.321096,15.082117,16.347817,0.002000,-0.471775,0.000000
20.000000,0.002000,0.234250,-0.230922,-0.008272,2.608915,1.114005,1.342829,-10.380109,15.278564,-0.172496,0.002000,1.330778,0.000000
21.000000,0.002000,0.062884,0.298805,0.314537,2.776312,-1.717253,-1.109113,-5.748214,-11.442478,-14.142562,0.002000,-0.052069,0.000000
22.000000,0.002000,0.990851,-0.877590,0.301870,0.320415,-0.377441,-0.032624,-5.070212,4.218512,-1.599300,0.002000,1.657705,0.000000
23.000000,0.002000,-0.082910,1.299178,1.106763,2.342323,-1.024582,1.097542,0.000300,-3.676947,-3.243087,0.002000,-0.563264,0.000000
24.000000,0.002000,-0.432429,-0.409466,-0.082368,2.881858,0.044350,0.688122,10.553875,12.253863,2.365591,0.002000,-0.014550,0.000000
25.000000,0.002000,-0.699688,0.195632,-0.420434,1.527134,-2.641976,0.645012,11.959705,-2.762325,7.320324,0.002000,0.108040,0.000000
26.000000,0.002000,1.134771,1.498260,0.922513,1.059811,-0.121711,-0.833658,-1.968565,-2.531109,-1.589129,0.002000,-0.442106,0.000000
27.000000,0.002000,0.619973,0.256605,0.383466,-0.433328,-1.317388,0.323046,-11.079826,-4.794536,-6.003887,0.002000,0.001578,0.000000
28.000000,0.002000,-0.094529,-0.217997,0.042453,-0.468533,-2.604927,-4.612980,4.776061,19.250852,-0.902040,0.002000,0.234250,0.000000
29.000000,0.002000,-3.524534,-3.360352,1.969750,-0.103830,-0.064497,0.456001,0.478270,0.450951,-0.263372,0.002000,0.062884,0.000000
30.000000,0.002000,-0.989743,-1.064114,-0.142613,0.257205,0.020260,0.993184,3.479240,4.982304,2.018217,0.002000,0.990851,0.000000
