# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az, EK, EU, E
#                 Time=6.000000
# 
1.000000,0.002000,-0.743068,-0.739579,-1.370198,-2.732296,-0.670801,-1.688565,2.082014,2.245645,3.996888,87.221711,-170.874691,-83.652980
2.000000,0.002000,-2.075366,-2.250925,1.623512,1.829476,0.057334,1.481664,1.035676,0.999768,-0.690193,0.000000,0.000000,0.000000
3.000000,0.002000,-0.291911,-0.045791,0.166327,2.666981,3.535649,-3.246095,12.157737,-1.227799,-14.162512,0.000000,0.000000,0.000000
4.000000,0.002000,0.029116,-0.753015,0.427836,0.754249,0.701663,2.710861,-1.407433,10.524661,-5.665176,0.000000,0.000000,0.000000
5.000000,0.002000,0.278907,0.243866,-0.392298,1.114703,-0.894291,2.568669,-11.009845,-9.276331,13.715517,0.000000,0.000000,0.000000
6.000000,0.002000,0.401426,0.276107,0.270179,1.262405,3.239365,-0.530980,-12.456133,-8.069614,-10.406883,0.000000,0.000000,0.000000
7.000000,0.002000,-0.098414,1.387503,-0.095381,-0.267645,3.694415,1.445286,0.404380,-7.382328,0.634254,0.000000,-0.743068,0.000000
8.000000,0.002000,0.303629,1.174646,-0.723343,0.085669,-0.225989,0.751618,-1.537196,-5.762271,3.700552,0.000000,-2.075366,0.000000
9.000000,0.002000,1.306680,-0.776144,-0.670898,2.410833,-1.477006,-1.539504,-4.107132,2.578844,1.946302,0.002000,-0.291911,0.000000
10.000000,0.002000,-1.650728,-1.910490,-1.466384,0.885029,0.200486,-0.334624,1.184147,1.408560,1.108412,0.002000,0.029116,0.000000
11.000000,0.002000,0.090220,0.320575,-0.641893,-1.442200,-1.312790,-1.231639,-7.292949,-7.559075,17.551974,0.002000,0.278907,0.000000
12.000000,0.002000,-1.002206,-2.524115,-0.679293,0.387550,0.087471,-0.047007,0.803642,2.059385,0.528561,0.002000,0.401426,0.000000
13.000000,0.002000,-0.625003,-0.072548,0.748029,-1.410556,-2.287176,-1.408782,6.866833,1.580478,-8.743599,0.002000,-0.098414,0.000000
14.000000,0.002000,-0.507040,-1.099062,-1.491354,0.679566,-0.239427,-1.073949,1.001255,2.516587,3.196825,0.002000,0.303629,0.000000
15.000000,0.002000,-1.346893,-2.507081,-1.306934,0.076542,1.641222,0.440797,0.789370,1.584416,0.762531,0.002000,1.306680,0.000000
16.000000,0.002000,0.607516,1.512444,-1.934007,0.114640,-1.141569,-0.466947,-0.676999,-1.656840,2.143101,0.002000,-1.650728,0.000000
17.000000,0.002000,-0.585432,-0.415413,-0.516071,-0.588889,0.329702,-0.311996,9.493435,5.563753,7.258454,0.002000,0.090220,0.000000
18.000000,0.002000,0.249656,0.928108,-0.002210,0.266124,-2.102768,-1.018668,-3.267160,-11.775755,0.688664,0.002000,-1.002206,0.000000
19.000000,0.002000,-0.028284,0.292486,0.160627,-0.859527,0.244497,0.676371,1.814379,-16.641949,-10.327289,0.002000,-0.625003,0.000000
20.000000,0.002000,0.376942,-0.129695,0.019580,0.058036,2.843127,0.753672,-15.808471,8.339708,-2.118397,0.002000,-0.507040,0.000000
21.000000,0.002000,0.239027,0.160881,0.271766,2.645679,-0.913818,0.129258,-12.023380,-4.868787,-13.193978,0.002000,-1.346893,0.000000
