# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az, EK, EU, E
#                 Time=0.000000
# 
1.000000,0.002000,1.764052,0.400157,0.978738,1.624345,-0.611756,-0.528172,-3.218116,-0.662569,-1.883920,29.922655,-113.605596,-83.682941
2.000000,0.002000,2.240893,1.867558,-0.977278,-1.072969,0.865408,-2.301539,-1.491493,-1.246586,0.674600,0.000000,0.000000,0.000000
3.000000,0.002000,0.950088,-0.151357,-0.103219,1.744812,-0.761207,0.319039,-4.112174,-0.723545,2.889362,0.000000,0.000000,0.000000
4.000000,0.002000,0.410599,0.144044,1.454274,-0.249370,1.462108,-2.060141,-1.504181,-1.136946,-4.444193,0.000000,0.000000,0.000000
5.000000,0.002000,0.761038,0.121675,0.443863,-0.322417,-0.384054,1.133769,-3.181791,-0.330794,-2.193861,0.000000,0.000000,0.000000
6.000000,0.002000,0.333674,1.494079,-0.205158,-1.099891,-0.172428,-0.877858,-0.522387,-4.616743,0.463617,0.000000,0.000000,0.000000
7.000000,0.002000,0.313068,-0.854096,-2.552990,0.042214,0.582815,-1.100619,-0.372524,0.699677,2.457164,0.000000,1.764052,0.000000
8.000000,0.002000,0.653619,0.864436,-0.742165,1.144724,0.901591,0.502494,-1.963154,-2.162346,2.562496,0.000000,2.240893,0.000000
9.000000,0.002000,2.269755,-1.454366,0.045759,0.900856,-0.683728,-0.122890,-2.139794,1.413836,-0.079745,0.002000,0.950088,0.000000
10.000000,0.002000,-0.187184,1.532779,1.469359,-0.935769,-0.267888,0.530355,0.310262,-2.576208,-2.512305,0.002000,0.410599,0.000000
11.000000,0.002000,0.154947,0.378163,-0.887786,-0.691661,-0.396754,-0.687173,-0.995312,-1.610669,3.257922,0.002000,0.761038,0.000000
12.000000,0.002000,-1.980796,-0.347912,0.156349,-0.845206,-0.671246,-0.012665,3.549412,0.632032,-0.375465,0.002000,0.333674,0.000000
13.000000,0.002000,1.230291,1.202380,-0.387327,-1.117310,0.234416,1.659802,-2.787465,-2.736074,1.177562,0.002000,0.313068,0.000000
14.000000,0.002000,-0.302303,-1.048553,-1.420018,0.742044,-0.191836,-0.887629,0.791543,2.568340,3.420267,0.002000,0.653619,0.000000
15.000000,0.002000,-1.706270,1.950775,-0.509652,-0.747158,1.692455,0.050808,1.746678,-1.904626,0.534647,0.002000,2.269755,0.000000
16.000000,0.002000,-0.438074,-1.252795,0.777490,-0.636996,0.190915,2.100255,1.080402,3.483293,-1.903736,0.002000,-0.187184,0.000000
17.000000,0.002000,-1.613898,-0.212740,-0.895467,0.120159,0.617203,0.300170,3.454380,0.364337,2.188705,0.002000,0.154947,0.000000
18.000000,0.002000,0.386902,-0.510805,-1.180632,-0.352250,-1.142518,-0.349343,-1.411487,1.624117,3.727058,0.002000,-1.980796,0.000000
19.000000,0.002000,-0.028182,0.428332,0.066517,-0.208894,0.586623,0.838983,0.654957,-1.952183,-1.489470,0.002000,1.230291,0.000000
20.000000,0.002000,0.302472,-0.634322,-0.362741,0.931102,0.285587,0.885141,-1.339219,2.710299,1.267980,0.002000,-0.302303,0.000000
21.000000,0.002000,-0.672460,-0.359553,-0.813146,-0.754398,1.252868,0.512930,2.350768,-0.057008,0.782739,0.002000,-1.706270,0.000000
22.000000,0.002000,-1.726283,0.177426,-0.401781,-0.298093,0.488518,-0.075572,3.865458,-0.427860,0.901079,0.002000,-0.438074,0.000000
23.000000,0.002000,-1.630198,0.462782,-0.907298,1.131629,1.519817,2.185575,3.204099,-1.116474,1.674253,0.002000,-1.613898,0.000000
24.000000,0.002000,0.051945,0.729091,0.128983,-1.396496,-1.444114,-0.504466,-0.406549,-2.098133,-0.445104,0.002000,0.386902,0.000000
25.000000,0.002000,1.139401,-1.234826,0.402342,0.160037,0.876169,0.315635,-2.505861,2.923355,-0.920832,0.002000,-0.028182,0.000000
26.000000,0.002000,-0.684810,-0.870797,-0.578850,-2.022201,-0.306204,0.827975,2.473211,2.962038,1.956583,0.002000,0.302472,0.000000
27.000000,0.002000,-0.311553,0.056165,-1.165150,0.230095,0.762011,-0.222328,1.422771,-0.404899,4.115305,0.002000,-0.672460,0.000000
28.000000,0.002000,0.900826,0.465662,-1.536244,-0.200758,0.186561,0.410052,-1.945596,-0.865932,3.315328,0.002000,-1.726283,0.000000
29.000000,0.002000,1.488252,1.895889,1.178780,0.198300,0.119009,-0.670662,-1.321579,-1.801513,-1.095211,0.002000,-1.630198,0.000000
30.000000,0.002000,-0.179925,-1.070753,1.054452,0.377564,0.121821,1.129484,1.545961,1.593458,-3.971621,0.002000,0.051945,0.000000
31.000000,0.002000,-0.403177,1.222445,0.208275,1.198918,0.185156,-0.375285,1.345095,-4.705342,-1.701692,0.002000,1.139401,0.000000
32.000000,0.002000,0.976639,0.356366,0.706573,-0.638730,0.423494,0.077340,-3.419270,-1.380563,-2.343630,0.002000,-0.684810,0.000000
33.000000,0.002000,0.010500,1.785870,0.126912,-0.343854,0.043597,-0.620001,0.157956,-4.126958,-0.265693,0.002000,-0.311553,0.000000
34.000000,0.002000,0.401989,1.883151,-1.347759,0.698032,-0.447129,1.224508,-0.630595,-2.457698,1.709757,0.002000,0.900826,0.000000
35.000000,0.002000,-1.270485,0.969397,-1.173123,0.403492,0.593579,-1.094912,2.343174,-1.654913,2.391497,0.002000,1.488252,0.000000
36.000000,0.002000,1.943621,-0.413619,-0.747455,0.169382,0.740556,-0.953701,-4.847895,-5.407325,2.697899,0.002000,-0.179925,0.000000
37.000000,0.002000,1.922942,1.480515,1.867559,-0.266219,0.032615,-1.373117,-1.275761,-0.985720,-1.283675,0.002000,-0.403177,0.000000
38.000000,0.002000,0.906045,-0.861226,1.910065,0.315159,0.846161,-0.859516,-1.284606,1.351161,-2.792610,0.002000,0.976639,0.000000
39.000000,0.002000,-0.268003,0.802456,0.947252,0.350546,-1.312283,-0.038696,0.950175,-2.830676,-3.587251,0.002000,0.010500,0.000000
40.000000,0.002000,-0.155010,0.614079,0.922207,-1.615772,1.121418,0.408901,0.378004,-1.872326,-4.078655,0.002000,0.401989,0.000000
41.000000,0.002000,0.376426,-1.099401,0.298238,-0.024617,-0.775162,1.273756,-1.281120,4.026447,-1.394598,0.002000,-1.270485,0.000000
42.000000,0.002000,1.326386,-0.694568,-0.149635,1.967102,-1.857982,1.236164,-3.615336,2.066477,-0.232159,0.002000,1.943621,0.000000
43.000000,0.002000,-0.435154,1.849264,0.672295,1.627651,0.338012,-1.199268,0.756860,-3.397601,-1.351393,0.002000,1.922942,0.000000
44.000000,0.002000,0.407462,-0.769916,0.539249,0.863345,-0.180920,-0.603921,-1.539626,2.515548,-2.760099,0.002000,0.906045,0.000000
45.000000,0.002000,-0.674333,0.031831,-0.635846,-1.230058,0.550537,0.792807,2.939223,-0.664560,3.155418,0.002000,-0.268003,0.000000
46.000000,0.002000,0.676433,0.576591,-0.208299,-0.623531,0.520576,-1.144341,-2.891752,-2.576752,0.084111,0.002000,-0.155010,0.000000
47.000000,0.002000,0.396007,-1.093062,-1.491258,0.801861,0.046567,-0.186570,-1.068176,2.436239,3.330927,0.002000,0.376426,0.000000
48.000000,0.002000,0.439392,0.166673,0.635031,-0.101746,0.868886,0.750412,-1.843388,-0.162302,-2.472319,0.002000,1.326386,0.000000
49.000000,0.002000,2.383145,0.944479,-0.912822,0.529465,0.137701,0.077821,-2.204197,-0.876053,0.881788,0.002000,-0.435154,0.000000
50.000000,0.002000,1.117016,-1.315907,-0.461585,0.618380,0.232495,0.682551,-2.643805,3.091091,0.943046,0.002000,0.407462,0.000000
51.000000,0.002000,-0.068242,1.713343,-0.744755,-0.310117,-2.434838,1.038825,0.660882,-3.990613,1.665611,0.002000,-0.674333,0.000000
52.000000,0.002000,-0.826439,-0.098453,-0.663478,2.186980,0.441364,-0.100155,3.283825,0.307530,3.081485,0.002000,0.676433,0.000000
53.000000,0.002000,1.126636,-1.079932,-1.147469,-0.136445,-0.119054,0.017409,-2.412074,2.280207,2.249701,0.002000,0.396007,0.000000
54.000000,0.002000,-0.437820,-0.498032,1.929532,-1.122019,-0.517094,-0.997027,0.724151,0.843072,-3.400549,0.002000,0.439392,0.000000
55.000000,0.002000,0.949421,0.087551,-1.225436,0.248799,-0.296641,0.495211,-2.728806,-0.252247,3.383413,0.002000,2.383145,0.000000
56.000000,0.002000,0.844363,-1.000215,-1.544771,-0.174703,0.986335,0.213534,-1.583421,1.964577,3.125482,0.002000,1.117016,0.000000
57.000000,0.002000,1.188030,0.316943,0.920859,2.190700,-1.896361,-0.646917,-4.264959,-0.649234,-3.211948,0.002000,-0.068242,0.000000
58.000000,0.002000,0.318728,0.856831,-0.651026,0.901487,2.528326,-0.248635,-1.060830,-2.834410,2.697441,0.002000,-0.826439,0.000000
59.000000,0.002000,-1.034243,0.681595,-0.803410,0.043669,-0.226314,1.331457,2.574841,-2.014974,2.303694,0.002000,1.126636,0.000000
60.000000,0.002000,-0.689550,-0.455533,0.017479,-0.287308,0.680070,-0.319802,3.752425,2.023407,0.375815,0.002000,-0.437820,0.000000
