# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az
#                 Time=0.500000
# 
23.000000,0.002000,-1.472500,0.050517,-0.880118,1.211982,-0.961000,0.638632,4.259498,-0.354470,2.842197
24.000000,0.002000,0.382209,0.210826,0.577162,-0.080058,-1.890511,-0.323979,-5.235604,-0.041611,-9.680216
25.000000,0.002000,1.114230,-1.006511,-0.030419,-0.853703,1.296590,-0.926176,-4.043541,3.898765,0.137835
26.000000,0.002000,-0.172276,-0.375785,-0.271591,1.754480,2.114411,1.474775,3.676222,6.888426,5.262006
27.000000,0.002000,0.762941,0.254153,-0.359618,1.348113,0.019221,2.625555,-7.471475,-2.500679,3.031332
28.000000,0.002000,0.767265,-0.038688,-1.367926,-0.825340,-1.107040,1.346641,-2.810678,-0.155448,4.691946
29.000000,0.002000,1.521880,2.139431,1.168164,-0.241440,0.059409,-0.269365,-1.224916,-1.718539,-0.948398
30.000000,0.002000,0.287844,-0.410592,0.732675,0.622138,2.163831,-1.907969,-3.189471,4.112056,-6.866076
31.000000,0.002000,-0.193667,0.252196,0.266202,1.148146,-3.152113,-0.545877,2.456662,-6.078975,-7.360320
32.000000,0.002000,0.773485,0.264033,0.274739,-1.642584,-0.576800,-1.525222,-7.987385,-2.491949,-3.058112
33.000000,0.002000,0.494633,0.654327,-0.355622,0.417243,-3.689220,-0.664070,-4.723351,-7.302997,3.771071
34.000000,0.002000,0.811807,1.103226,-0.277178,0.320528,-2.525228,2.579156,-2.994650,-4.450908,1.655723
35.000000,0.002000,-0.858044,0.727038,-0.170771,1.746187,-1.273379,2.491947,5.384364,-4.833100,1.348611
36.000000,0.002000,1.846744,-0.297948,0.388028,-1.128271,0.402551,2.250179,-3.970548,0.625809,-0.869492
37.000000,0.002000,1.578738,1.889997,1.863161,-0.958753,0.535065,-0.316410,-1.029354,-1.233437,-1.236924
38.000000,0.002000,1.475682,-0.397029,1.855667,0.725358,1.114676,-0.701920,-1.991305,0.299125,-2.341795
