# 
#                 columns are tag, mass, x, y, z, vx, vy, vz, ax, ay, az
#                 Time=0.900000
# 
19.000000,0.002000,0.130406,-0.063651,-0.030708,-5.462387,-3.437638,0.776342,-16.640143,8.504402,2.131489
20.000000,0.002000,0.092524,-0.052895,-0.070689,0.431847,-2.315251,-0.037393,-10.909360,10.099176,14.630249
21.000000,0.002000,-0.529660,-0.229289,-0.248916,3.283732,1.812461,2.991554,22.581930,9.658745,12.319873
22.000000,0.002000,-0.390375,-0.221633,-1.307938,2.938974,-0.340278,0.987781,2.234538,1.304800,7.751203
23.000000,0.002000,-0.514602,-0.295724,-0.309578,4.383372,-0.195757,2.739179,19.385660,11.748406,14.233714
24.000000,0.002000,-0.281570,-0.048049,-0.356184,-1.686294,2.393366,-1.709229,19.269624,4.514320,26.302839
25.000000,0.002000,0.231272,-0.051557,-0.270835,-4.808276,3.977011,0.891918,-20.511167,4.542971,23.089408
26.000000,0.002000,-0.007233,0.202814,0.158253,-1.348021,-2.486485,-1.841115,-3.505422,-19.481239,-11.674174
27.000000,0.002000,0.419510,0.078968,0.620881,-3.456077,-0.907196,0.956591,-12.707610,-1.801291,-17.276628
28.000000,0.002000,0.095355,-0.335246,-0.234145,-3.148117,0.785787,5.383697,-10.312519,19.904637,20.591902
29.000000,0.002000,1.322784,2.017883,0.983985,-0.768443,-0.694980,-0.653390,-1.440897,-2.134654,-1.010666
30.000000,0.002000,-0.277803,0.233084,-0.465721,-2.638600,-1.320775,-0.857505,12.594130,-9.636277,22.435506
31.000000,0.002000,0.080259,-0.060222,-0.228828,-1.482561,3.255864,1.059046,-11.857077,6.178017,25.825271
32.000000,0.002000,-0.601697,-0.182145,-0.087154,-1.542453,-0.486478,1.071059,25.243732,8.558210,4.536880
33.000000,0.002000,-0.129393,-0.683153,0.015376,-3.256981,-0.216097,2.390786,4.397151,25.427788,-1.171754
34.000000,0.002000,0.315290,-0.307509,0.613138,-3.566703,-3.774734,0.515073,-9.429958,8.649464,-16.929308
35.000000,0.002000,0.388808,-0.327825,0.252526,2.606141,-2.580647,-2.827650,-19.918098,17.083288,-12.053162
36.000000,0.002000,1.060569,-0.075942,1.138539,-2.835705,0.684562,1.237318,-4.608953,0.380047,-4.721102
37.000000,0.002000,1.114618,1.995463,1.634178,-1.361372,-0.042054,-0.841590,-1.004753,-1.754865,-1.454395
38.000000,0.002000,1.589410,0.067899,1.383953,-0.224025,1.186086,-1.673726,-2.995902,-0.096030,-2.573882
39.000000,0.002000,-0.589283,1.528660,1.532867,0.105390,-0.319793,-0.553546,1.010848,-2.557658,-2.587126
40.000000,0.002000,0.220435,0.019996,-0.271752,-0.443200,1.372921,1.991015,-21.009630,-0.944687,18.075170
41.000000,0.002000,-0.305996,0.095733,-0.299071,-1.003286,-3.841211,-0.820798,18.441464,-8.766386,19.371282
42.000000,0.002000,-0.378685,0.110433,0.370290,1.364820,-1.107069,1.353588,19.936289,-5.154471,-20.563160
43.000000,0.002000,0.075209,-0.490765,-0.239158,-1.281455,-0.015331,-5.104212,-4.216243,27.569340,12.970165
44.000000,0.002000,-0.292810,0.024635,-0.363384,-0.266799,-2.014585,0.401564,12.007929,-4.416765,24.357248
45.000000,0.002000,-0.124125,-0.239257,0.028876,-3.114746,-0.519259,-2.708353,9.142689,25.290281,-6.263382
46.000000,0.002000,0.576450,-0.574445,-0.104381,-3.635868,0.151520,0.823267,-13.591937,12.388620,2.133019
47.000000,0.002000,-0.099171,0.494148,0.381303,1.587063,3.773357,-1.754846,2.425389,-23.161831,-24.067592
48.000000,0.002000,0.192199,0.036656,0.191783,0.935531,0.507526,2.787823,-14.734830,5.284923,-21.496138
49.000000,0.002000,0.604048,0.209553,1.267875,-3.778883,-1.408320,1.252762,-3.521363,-0.986582,-6.909457
50.000000,0.002000,1.363702,-0.043476,-0.510989,-1.724741,2.049454,0.668287,-6.806963,-0.011253,2.631641
51.000000,0.002000,-0.540502,-0.056061,0.564100,2.324607,-4.154570,-0.217097,14.375843,6.794430,-13.870479
52.000000,0.002000,0.263928,0.047514,0.149172,2.682108,3.929760,-3.152231,-29.271132,-4.536404,-13.131996
53.000000,0.002000,-0.109624,-0.788234,-0.651722,-1.898441,2.463949,2.420607,3.626253,11.114734,8.898938
54.000000,0.002000,0.053301,0.111462,-0.431581,-0.225975,-0.596982,-5.690618,-0.971107,-9.464458,30.548461
55.000000,0.002000,-0.416735,0.483667,0.589625,-1.323225,-3.691699,1.555791,3.670289,-8.937704,-15.697903
56.000000,0.002000,-0.122318,-0.541164,-0.351010,-1.235491,3.394664,3.837608,5.764164,20.840510,12.075698
57.000000,0.002000,-0.302289,-0.342903,-0.080521,2.222256,0.055445,2.400330,20.654165,26.140300,9.390661
58.000000,0.002000,-0.415349,-0.274397,0.235944,-0.984228,0.484284,-0.329880,22.929454,16.000339,-10.611418
59.000000,0.002000,0.031850,0.172543,0.076839,3.507236,-5.384920,2.692441,-7.179395,-18.920406,-4.038000
60.000000,0.002000,-0.216245,0.324995,-0.154502,-2.478121,-0.705351,-0.115682,13.697575,-22.274092,15.026512
61.000000,0.002000,0.021520,0.351279,0.134879,4.348868,0.124928,3.992005,-6.212877,-24.356173,-13.727431
62.000000,0.002000,-1.417113,1.115331,-1.035962,1.949426,-0.082786,1.342871,2.866506,-2.204875,2.118629
63.000000,0.002000,0.468565,0.108417,0.377238,1.465639,1.322587,1.448906,-21.760455,-3.135665,-15.260030
64.000000,0.002000,0.787743,-0.169825,-1.194641,-2.600264,1.997610,-0.336024,-3.999556,0.989337,6.444212
65.000000,0.002000,-0.079191,0.183244,-0.392664,1.447449,4.501814,3.184477,5.154013,-10.764184,25.703430
66.000000,0.002000,-0.480356,1.029921,0.992802,0.394896,-1.359521,-1.361264,2.472054,-5.459072,-4.966079
67.000000,0.002000,2.166868,-1.993698,-0.936702,-0.969590,-3.365191,-0.307081,-1.414312,1.295812,0.596676
68.000000,0.002000,0.249459,-0.354907,-0.362707,0.767166,3.207703,0.965290,-13.199829,12.680040,19.437801
69.000000,0.002000,-0.623528,0.874004,0.162888,1.426330,2.275041,-1.969067,7.406531,-10.391956,-1.681055
70.000000,0.002000,0.330018,0.086403,-0.280980,-0.498730,0.973136,-1.071311,-22.923744,-4.948088,17.976756
71.000000,0.002000,-0.439721,0.228166,-0.377431,-1.002084,2.548849,-0.479634,17.185513,-9.475333,19.628169
72.000000,0.002000,0.159249,0.253627,0.021655,-1.383508,-2.246151,-0.608043,-14.913893,-10.110765,-3.716612
73.000000,0.002000,0.001938,-0.361045,-0.865539,-0.084595,-3.268537,-0.587598,-0.023027,5.818922,13.813889
74.000000,0.002000,0.006014,0.266398,0.184645,0.647220,0.728551,5.755233,-3.420295,-22.911516,-16.679750
75.000000,0.002000,-1.801368,0.861303,-1.191793,-0.498634,-0.102956,1.399669,2.710218,-1.230870,1.745757
76.000000,0.002000,-0.190179,-0.366360,0.200035,-0.964510,-2.270490,2.085872,11.840528,21.435192,-13.394529
77.000000,0.002000,0.090856,-0.026631,0.315325,-1.768884,-0.526019,-3.107196,-12.478233,2.389664,-24.772094
78.000000,0.002000,0.113791,0.146290,0.087392,-2.924667,-3.187526,3.390392,-19.806364,-9.542786,-12.768571
79.000000,0.002000,-2.134230,1.395149,3.385035,-0.711836,0.426283,1.542055,0.557774,-0.378707,-0.898936
80.000000,0.002000,-1.039003,-0.571151,-0.467526,3.494520,-0.500579,-0.949551,7.433796,4.498298,4.103386
81.000000,0.002000,-0.278398,0.011761,-0.021562,-2.476025,-2.505536,-0.281783,24.867103,0.984600,2.800968
82.000000,0.002000,-0.139949,-0.836155,-0.055065,0.814455,2.381300,3.680475,1.385374,18.328689,2.144599
83.000000,0.002000,0.953690,-0.373814,-0.412202,-2.672364,-1.815713,1.819330,-9.591598,4.263122,4.598707
84.000000,0.002000,-2.765310,0.966604,-0.223683,-0.340891,0.089210,0.584571,2.123756,-0.740210,0.206631
85.000000,0.002000,-0.042251,-0.146727,-0.158678,0.173961,-1.451099,2.774181,0.051636,16.491530,21.231802
86.000000,0.002000,0.031271,-0.246357,-0.842580,-1.340047,1.606295,3.632789,-0.764749,4.856984,15.873788
87.000000,0.002000,0.844179,0.574346,-1.207274,2.473537,-0.955195,1.946398,-3.928382,-2.542515,4.784124
88.000000,0.002000,0.017313,-0.199786,0.172241,-2.250793,-1.303930,-1.201201,-8.251186,24.353054,-14.159038
89.000000,0.002000,0.766463,0.083608,0.059640,1.200337,-2.110576,-3.777709,-19.707780,-1.606769,-1.730924
90.000000,0.002000,0.160288,0.104148,0.303292,2.395851,0.179440,3.637664,-15.640891,-3.896975,-24.579063
91.000000,0.002000,-0.004116,-1.766519,1.159760,-0.506017,2.115757,-1.567942,-0.021309,3.377141,-2.209379
92.000000,0.002000,-0.314129,-0.092547,-0.115786,0.196729,-3.652249,-1.861135,28.452162,10.810411,10.650864
93.000000,0.002000,0.170229,-0.775669,0.428726,-1.727338,2.416947,3.447235,-3.568443,13.877096,-8.360716
94.000000,0.002000,0.370257,-0.164747,0.739030,-3.910205,0.313499,-2.585929,-8.022284,3.180817,-15.456758
95.000000,0.002000,0.259623,-0.492427,0.019538,2.231016,-3.584316,0.990588,-14.607702,27.180265,-3.452582
96.000000,0.002000,0.668466,0.289027,-0.592593,-3.360068,1.956326,-1.374357,-9.796560,-3.373065,9.404103
97.000000,0.002000,0.314140,0.515737,-2.158657,-0.775420,-1.569309,-0.302380,-0.543363,-0.797332,3.491797
98.000000,0.002000,-0.016318,0.601194,0.507999,0.768361,-5.070071,0.972800,-0.483362,-15.959669,-13.908217
99.000000,0.002000,-0.295301,-0.505882,0.021645,-2.956424,-0.704548,0.188163,14.801486,26.633051,-4.126496
100.000000,0.002000,0.214927,-0.171031,0.185180,1.777940,-1.439967,2.149338,-19.700400,13.007848,-10.221424
101.000000,0.002000,-0.395105,-0.309577,-0.465851,4.161784,-2.566074,2.064069,13.580191,10.497371,17.906001
102.000000,0.002000,0.067410,-0.118434,-0.174493,-2.630949,2.087593,-1.135458,-9.051366,5.534952,20.904240
103.000000,0.002000,0.024592,0.169753,-0.261166,5.636232,3.222841,1.974103,-2.917362,-16.642833,24.260659
104.000000,0.002000,0.099945,-0.212565,-0.003114,-0.625625,-0.275411,3.865059,-15.543796,22.080199,1.528314
105.000000,0.002000,0.452533,0.257004,0.071758,-0.893321,-0.729791,-0.288726,-25.460447,-13.397459,-5.426883
106.000000,0.002000,-0.185312,0.030752,1.122241,-0.134030,0.165745,-1.841170,1.637572,-0.130723,-11.268732
107.000000,0.002000,-0.283515,0.270795,0.373925,-2.439166,1.256704,0.618231,15.163708,-15.909893,-20.731664
108.000000,0.002000,0.002205,-0.310127,0.210618,-2.375060,-0.224013,-2.390996,0.739660,27.357396,-16.457165
109.000000,0.002000,0.293625,-0.087031,0.432582,-1.732916,-1.143261,1.359556,-18.436416,5.051827,-23.144834
110.000000,0.002000,1.041962,0.231696,2.392932,-2.086919,1.101545,0.669085,-1.146814,-0.200062,-2.522799
111.000000,0.002000,-0.255151,0.374627,-0.402427,-1.034591,1.619308,-3.784769,8.146289,-14.948753,20.751470
112.000000,0.002000,-0.812820,-0.497256,1.029047,1.497758,3.626404,-0.668766,4.594976,2.995366,-6.108482
113.000000,0.002000,-0.309603,-0.916694,-0.050292,3.936902,0.655346,1.532005,4.788037,14.192665,0.909980
114.000000,0.002000,1.552144,0.814209,1.328103,-1.387586,-0.999432,1.440689,-2.627040,-1.334514,-2.208610
115.000000,0.002000,-0.784586,-1.045643,-1.157975,0.787807,1.548222,0.361859,2.476963,3.037963,3.795553
116.000000,0.002000,-0.851413,-0.968996,0.643956,0.858160,1.193493,-0.621960,4.328382,5.176309,-3.600581
117.000000,0.002000,-0.472879,-0.109886,0.320739,-1.191042,0.156655,-0.079639,23.031751,5.238451,-14.568463
118.000000,0.002000,-0.176856,0.461719,-0.656276,2.728608,-2.967725,2.224801,4.579684,-10.561537,15.327463
119.000000,0.002000,0.239596,0.058894,-0.231375,-0.147198,0.704549,6.727427,-18.229389,-6.286567,21.437962
120.000000,0.002000,0.408829,0.088665,0.159659,0.055346,-0.921826,2.493520,-31.749013,-3.494993,-9.265593
121.000000,0.002000,-0.348709,0.152113,-0.321971,0.199118,0.530877,1.399980,22.048184,-7.659838,18.439259
122.000000,0.002000,0.168596,-0.293901,0.208171,2.203629,-1.039173,1.566244,-12.786158,21.159392,-17.737409
123.000000,0.002000,-0.276336,-0.007168,-0.250132,-1.899662,-1.842889,-1.213179,20.048766,2.804585,18.969479
124.000000,0.002000,0.043718,0.019134,0.298653,5.897268,-2.525608,-0.452608,-10.371426,-0.295275,-22.941330
125.000000,0.002000,-0.301891,0.202008,0.120681,-0.003332,3.860087,3.906127,33.576179,-18.425281,-5.467147
126.000000,0.002000,-0.112829,-0.172176,0.673136,0.015534,0.014108,2.912657,2.678221,5.961780,-22.874763
127.000000,0.002000,-0.335210,-1.073991,-0.205439,0.954848,-0.360273,3.754917,3.021845,10.403391,2.032063
128.000000,0.002000,0.665708,-0.934390,-2.954942,0.099929,1.981445,-1.346741,-0.435212,0.553383,1.790187
129.000000,0.002000,-0.035831,0.617814,0.204908,-0.086254,4.193981,0.298348,-3.803883,-26.011745,-6.995338
130.000000,0.002000,-1.185047,-0.089695,1.587516,1.590992,-2.415622,0.452417,3.663068,0.252166,-4.069987
131.000000,0.002000,-0.272422,-0.154541,-0.042755,-0.044935,-3.909998,-3.260524,26.013259,16.295326,-4.674065
132.000000,0.002000,-1.422517,-1.016871,-0.454917,1.776982,0.020572,0.909785,4.157268,3.023538,1.317868
133.000000,0.002000,-0.170485,0.962073,0.195687,-1.422744,-2.814636,-2.570674,2.377781,-14.178949,-2.673479
134.000000,0.002000,-0.405612,0.289403,0.610335,-0.046432,-3.333037,1.554078,9.425241,-8.197641,-17.097254
135.000000,0.002000,-0.098677,-0.226282,0.576107,2.491624,-3.225296,1.481912,3.420971,10.805565,-24.945910
136.000000,0.002000,0.159850,-0.199254,-0.289641,3.003372,1.577831,-1.157229,-11.355016,15.618349,23.636295
137.000000,0.002000,0.086895,0.182225,0.289220,-3.859026,2.490951,4.555797,-15.596503,-14.122902,-24.513791
138.000000,0.002000,-0.753945,0.052629,-0.701365,-0.437713,0.563924,2.797444,9.619265,-0.590749,9.244993
139.000000,0.002000,0.286774,-0.383541,0.089102,-5.747838,0.452327,-1.387594,-20.569812,19.787536,-7.533525
140.000000,0.002000,1.420545,-0.203976,-0.153306,-0.724248,-2.441414,-2.903416,-7.416245,1.182357,0.606235
141.000000,0.002000,1.304598,0.404257,-0.804608,-0.894455,-0.673971,2.660529,-5.325087,-1.676381,3.156231
142.000000,0.002000,0.206947,-0.367686,-0.071076,0.907412,-1.716450,-0.067102,-15.983909,23.745535,5.518055
143.000000,0.002000,0.407961,-1.808197,0.027517,-1.025571,2.436773,0.768405,-1.297568,4.831116,0.001817
144.000000,0.002000,-0.168517,0.013336,0.156012,2.854847,2.620309,5.696128,20.641928,-3.943159,-18.975722
145.000000,0.002000,-0.490328,-0.041708,-0.026693,0.104844,0.566715,-2.970981,29.703465,1.660931,2.131179
146.000000,0.002000,0.058512,-0.134162,-0.329765,1.131498,2.031850,-0.335341,-5.328700,9.870430,26.166431
147.000000,0.002000,-0.142251,0.030241,-0.048109,3.295208,0.301543,-0.978371,18.318363,-1.437938,9.360966
148.000000,0.002000,0.364579,-0.160899,-0.213511,-2.603807,-3.465281,-1.171694,-25.483875,10.942503,13.533641
149.000000,0.002000,-0.408975,0.055575,-0.194996,0.728441,4.869256,1.554175,24.154587,-4.886440,11.550883
150.000000,0.002000,0.385857,0.264439,-0.246680,-0.264911,-0.676815,-1.430076,-22.601152,-15.266385,13.100873
151.000000,0.002000,-0.515740,-0.704901,-1.100732,2.670397,-1.216897,0.000212,2.903224,3.830068,6.347268
152.000000,0.002000,0.259636,0.948117,2.299406,-0.193518,0.281588,-0.932285,-0.360600,-1.158701,-2.763220
153.000000,0.002000,0.176409,-1.079679,1.378465,0.742313,2.706393,0.248091,-0.513742,3.227786,-4.299157
154.000000,0.002000,-0.219959,-0.029364,0.177925,4.477585,3.627828,2.573833,21.774081,3.486484,-17.379922
155.000000,0.002000,-0.011881,0.345620,-0.025191,-1.967986,2.403686,-2.649785,3.096432,-29.314434,6.707624
156.000000,0.002000,0.602449,0.347499,-1.643646,-3.079686,1.431455,0.389794,-1.789399,-1.039235,4.886260
157.000000,0.002000,-2.114686,-0.497705,0.612834,1.514394,-0.643467,3.037593,3.460157,0.826662,-1.402112
158.000000,0.002000,0.010325,0.432155,-0.036049,-2.400707,1.642339,-2.757994,-1.001834,-32.398854,6.296719
159.000000,0.002000,3.076504,1.242450,1.714021,0.873375,0.000537,0.058768,-1.158286,-0.456938,-0.646635
160.000000,0.002000,-0.096585,-0.344546,0.151153,4.442801,-0.546781,-4.179060,6.684190,24.341722,-14.686540
161.000000,0.002000,1.053403,-0.322186,-0.371753,-2.202847,-1.502262,1.918096,-11.173171,2.086591,3.649574
162.000000,0.002000,0.418851,-0.783688,-0.820802,0.408474,-1.117999,4.264378,-3.474317,6.294968,6.692863
163.000000,0.002000,-0.362241,-0.419977,-0.023682,1.831594,-3.503908,-0.814898,20.599489,24.361470,2.249829
164.000000,0.002000,0.178644,0.446357,0.197448,3.309295,1.147096,1.374530,-15.977456,-27.961367,-10.526784
165.000000,0.002000,1.749592,2.576697,2.415926,0.458351,1.055147,-0.754422,-0.563358,-0.824684,-0.790561
166.000000,0.002000,-0.034079,-0.190821,-0.097762,-0.643454,-2.204247,-1.183737,0.159306,20.014835,13.385870
167.000000,0.002000,-1.722127,0.257221,-0.742748,1.185190,0.204104,-0.767735,4.460135,-0.718625,2.046990
168.000000,0.002000,-0.134876,-0.984681,-0.451517,0.700886,-0.589890,2.638632,1.438005,10.983840,4.879075
169.000000,0.002000,-1.087462,-1.528541,0.041901,0.233598,0.470812,2.485136,2.905800,4.184366,-0.151377
170.000000,0.002000,-1.133714,-1.766247,2.069848,0.990086,-0.044278,0.155204,0.881750,1.386981,-1.521115
171.000000,0.002000,0.366513,0.874659,-1.731246,-1.021497,-1.424620,0.872485,-0.920554,-2.059270,4.037186
172.000000,0.002000,0.771096,0.475949,0.106455,-0.307131,2.121609,1.694899,-13.275635,-8.010047,-1.817665
173.000000,0.002000,-0.013141,-0.442296,0.250652,1.647515,-0.546244,3.296833,-0.727923,21.744460,-13.522917
174.000000,0.002000,-0.315252,-0.059827,-0.169653,-2.642045,1.479580,5.765077,24.908941,4.048109,18.715485
175.000000,0.002000,0.232468,0.255261,-0.008229,6.198519,-1.304993,-1.391480,-23.417533,-21.015976,5.817725
176.000000,0.002000,0.659737,0.600243,0.532720,0.837449,-2.222812,-3.185327,-9.534904,-7.224041,-6.343461
177.000000,0.002000,-1.063601,-0.177930,-1.270087,2.489186,-1.217600,2.244216,3.739013,0.644311,4.660980
178.000000,0.002000,1.243525,-0.729034,0.047927,-1.678751,-2.038373,-0.169050,-6.323293,3.894993,-0.423124
179.000000,0.002000,0.280581,0.529783,-0.010729,-0.892836,2.134119,-0.635578,-13.927563,-22.565283,1.234349
180.000000,0.002000,0.215555,0.295203,-0.052539,-0.654034,-0.846127,0.180945,-21.860221,-23.562799,6.101203
181.000000,0.002000,0.457128,-0.884903,0.170332,-0.963004,3.307499,0.460798,-6.636250,12.413783,-2.059051
182.000000,0.002000,-0.777003,0.067215,0.156287,-0.832889,-3.032751,-1.373910,19.955722,-1.289172,-3.879634
183.000000,0.002000,0.429391,-1.049077,0.735157,-1.375491,3.217562,-1.422426,-2.760015,6.573486,-4.676398
184.000000,0.002000,-0.141572,0.344232,0.023193,-2.259041,0.785731,0.937918,11.045310,-27.214579,-0.720119
185.000000,0.002000,-0.297090,0.332085,0.210847,3.221221,1.529311,-2.110291,18.989927,-18.893776,-15.046628
186.000000,0.002000,1.369511,0.094313,-1.486582,-1.133309,3.310525,-0.770805,-2.874589,-0.138886,3.221159
187.000000,0.002000,-0.987711,-0.425328,0.231856,2.404317,1.411441,-3.166695,10.907210,5.403696,-2.074514
188.000000,0.002000,-0.705282,-0.101078,-0.587026,1.039571,-0.295702,3.963167,12.205225,2.108215,10.626212
189.000000,0.002000,0.367862,-0.254970,0.168746,0.569409,-1.782642,2.285577,-24.243182,14.843379,-10.690387
190.000000,0.002000,-0.121553,-0.216277,-0.250975,1.464594,-0.597975,1.653099,10.400407,16.212675,24.327028
191.000000,0.002000,-0.034423,0.629420,-0.026192,1.738078,3.720023,-0.314835,1.047681,-28.884343,0.857949
192.000000,0.002000,-0.485466,-0.173687,0.283167,-0.707856,0.174666,0.649220,20.534287,7.066366,-11.640941
193.000000,0.002000,0.256313,0.419179,0.115419,0.776937,0.452665,-4.831708,-16.790923,-23.759699,-7.157866
194.000000,0.002000,0.208015,-1.133488,-0.906390,-1.585899,2.572094,0.712788,-0.951869,5.822639,4.481672
195.000000,0.002000,0.640374,-0.310798,0.135266,-0.575571,1.589229,-1.734541,-19.527422,8.752351,-4.687558
196.000000,0.002000,0.502306,0.058569,-0.063855,1.592463,-0.389357,0.755151,-30.070114,-4.658636,2.358750
197.000000,0.002000,-0.358929,-3.234448,0.900930,0.115421,0.535320,0.216889,0.150811,1.687530,-0.472107
198.000000,0.002000,-0.267233,0.122942,0.722087,0.757803,-3.052249,-0.428487,7.025100,-3.399223,-20.037075
199.000000,0.002000,-0.260063,-0.428989,0.201185,0.142897,4.407746,0.508154,12.754198,24.768180,-11.598313
200.000000,0.002000,-0.317880,-1.010624,-0.831463,0.497438,2.142719,0.635626,1.980768,6.883387,5.646011
201.000000,0.002000,-1.902968,-0.110190,0.427796,1.398968,-0.676315,1.572638,4.638725,0.206093,-1.028373
202.000000,0.002000,-0.019585,0.534472,0.033792,1.746786,1.323619,-3.698625,2.313741,-30.720170,-3.234235
203.000000,0.002000,0.052854,0.469726,0.173123,0.498772,0.581969,4.472606,-6.100489,-31.179785,-11.414721
204.000000,0.002000,-0.488761,-1.195225,-1.028997,0.354631,1.977138,1.499149,1.548170,4.523616,3.859108
205.000000,0.002000,-0.310898,-0.300362,-0.127026,0.570250,3.383763,-2.626318,28.633114,21.690276,10.392098
206.000000,0.002000,-0.255827,-0.248324,0.279820,0.241359,-0.241210,1.786869,13.377652,18.392671,-17.445595
207.000000,0.002000,0.441018,0.064124,-0.452834,-4.430848,3.163543,0.038276,-17.886871,-2.658694,18.418707
208.000000,0.002000,0.129409,0.144920,0.047775,-4.300080,-0.421822,-4.007767,-24.621519,-13.946854,0.954480
209.000000,0.002000,-0.054793,0.468035,-0.101722,-3.697458,3.052509,-1.358032,2.221357,-28.972209,9.722044
210.000000,0.002000,0.433468,0.370004,0.002873,-5.402143,-1.038715,-0.113637,-25.921013,-19.585183,1.560402
211.000000,0.002000,-0.016180,0.288597,-0.263404,-1.764413,0.418743,1.173847,-1.635844,-24.080025,23.255132
212.000000,0.002000,0.407076,0.141168,-0.066424,0.533391,-0.866012,0.911754,-28.604853,-11.513200,6.233475
213.000000,0.002000,0.249026,0.073625,-0.006755,-3.014437,1.380025,3.290541,-27.820518,-4.710641,0.164342
214.000000,0.002000,-0.893744,-0.536711,-0.197675,-0.948299,2.194978,-3.237591,10.667376,7.040835,2.812275
215.000000,0.002000,-0.474203,0.502878,0.618993,-1.630568,-2.388868,1.970617,9.247251,-9.057430,-12.214930
216.000000,0.002000,0.155524,0.033839,0.083391,-1.669509,4.325228,-0.356038,-29.601473,3.046319,-12.168830
217.000000,0.002000,0.141013,-0.488975,0.164841,0.947142,-1.130771,-5.095018,-9.337397,26.872546,-11.372856
218.000000,0.002000,-2.362452,-0.567305,-0.389876,1.227384,-0.842509,-0.974325,2.975839,0.734746,0.484377
219.000000,0.002000,0.209130,-0.171109,0.007199,5.086868,0.403881,-0.772692,-24.741248,21.577804,-4.750901
220.000000,0.002000,-0.815255,0.126318,0.125794,3.943070,0.529510,1.705127,19.060867,-2.863144,-2.586910
221.000000,0.002000,0.102147,0.035927,0.143781,1.883767,5.139486,-4.703394,-18.206730,2.875036,-20.809034
222.000000,0.002000,-0.231188,0.006504,0.205321,4.488668,3.655320,0.232141,21.311846,0.490356,-19.335706
223.000000,0.002000,0.060118,0.184835,-0.275989,-0.484247,-3.344439,5.845522,-6.086399,-16.479671,23.820409
224.000000,0.002000,-0.016726,0.401392,0.007649,-1.086047,-2.334410,5.962729,0.665639,-29.674159,1.217951
225.000000,0.002000,0.742831,0.404305,0.295501,0.742363,1.063698,2.608269,-13.467105,-6.695841,-5.183909
226.000000,0.002000,0.595092,-1.643717,-0.952191,-0.516605,0.981654,-1.929053,-1.442203,3.758422,2.174288
227.000000,0.002000,-0.470046,0.143403,0.444390,0.431951,1.755867,1.366555,16.982212,-4.308552,-17.306892
228.000000,0.002000,0.062139,1.354469,-0.303603,-1.961259,-1.730904,-1.378818,-0.865538,-8.018526,1.743487
229.000000,0.002000,-1.126177,-2.087958,1.788854,-0.270323,1.440075,-0.860299,0.817614,1.572667,-1.314871
230.000000,0.002000,-0.812293,0.261560,-0.020640,3.655357,-0.286316,-3.830185,18.136600,-5.546325,0.978197
231.000000,0.002000,2.284428,1.212489,-0.405074,1.159508,-0.435139,1.764001,-2.352437,-1.239991,0.419044
232.000000,0.002000,-0.256701,-0.352783,0.316238,4.200821,2.357421,-3.311934,11.981475,17.006022,-17.636098
233.000000,0.002000,0.029450,-0.138035,-0.836315,0.862061,2.816613,2.098592,-0.874824,2.283624,18.340809
