# 
#                 ----------------------------------------------------
#                 Data from a 3D direct N-body simulation. 
# 
#                 rows are i-particle; 
#                 coumns are :mass, tag, x ,y, z, vx, vy, vz, ax, ay, az
# 
#                 NTHU, Computational Physics 
# 
#                 ----------------------------------------------------
#                 Time = 0.0
0.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01 3.500000000000000000e+01 3.600000000000000000e+01 3.700000000000000000e+01 3.800000000000000000e+01 3.900000000000000000e+01 4.000000000000000000e+01 4.100000000000000000e+01 4.200000000000000000e+01 4.300000000000000000e+01 4.400000000000000000e+01 4.500000000000000000e+01 4.600000000000000000e+01 4.700000000000000000e+01 4.800000000000000000e+01 4.900000000000000000e+01 5.000000000000000000e+01 5.100000000000000000e+01 5.200000000000000000e+01 5.300000000000000000e+01 5.400000000000000000e+01 5.500000000000000000e+01 5.600000000000000000e+01 5.700000000000000000e+01 5.800000000000000000e+01 5.900000000000000000e+01 6.000000000000000000e+01 6.100000000000000000e+01 6.200000000000000000e+01 6.300000000000000000e+01 6.400000000000000000e+01 6.500000000000000000e+01 6.600000000000000000e+01 6.700000000000000000e+01 6.800000000000000000e+01 6.900000000000000000e+01 7.000000000000000000e+01 7.100000000000000000e+01 7.200000000000000000e+01 7.300000000000000000e+01 7.400000000000000000e+01 7.500000000000000000e+01 7.600000000000000000e+01 7.700000000000000000e+01 7.800000000000000000e+01 7.900000000000000000e+01 8.000000000000000000e+01 8.100000000000000000e+01 8.200000000000000000e+01 8.300000000000000000e+01 8.400000000000000000e+01 8.500000000000000000e+01 8.600000000000000000e+01 8.700000000000000000e+01 8.800000000000000000e+01 8.900000000000000000e+01 9.000000000000000000e+01 9.100000000000000000e+01 9.200000000000000000e+01 9.300000000000000000e+01 9.400000000000000000e+01 9.500000000000000000e+01 9.600000000000000000e+01 9.700000000000000000e+01 9.800000000000000000e+01 9.900000000000000000e+01
1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01
7.731787284259051818e-01 -2.355029847027512169e-01 1.052802885103693686e+00 3.027097675345014061e-02 -1.988036141313614339e-03 -1.799857330991943893e+00 -1.188057974310749110e+00 -5.235798814943481982e-01 6.125044809113668887e-01 3.421882966204062293e-01 1.775821730278269450e-01 -9.740715719205118861e-02 1.606538616745422976e+00 -4.690048212830219207e-03 1.202518369624421268e+00 3.912244544246933353e-01 -5.845614693779783710e-01 -1.228506794683148495e-02 5.577536951537926946e-01 8.313112919252039212e-01 3.752890337175641688e-01 1.277224666437619893e+00 -1.089574338620155902e-01 -2.435353543863429948e+00 2.290303789818563113e-02 -6.177052968615787121e-02 3.474942766774020697e+00 7.991964666393591710e-02 3.083829712765703279e-01 -4.497623278793525081e+00 -9.063371913716354866e-01 1.534868972265700293e+00 4.123986220792488222e-01 -1.029671763609838919e+00 -8.487208119076432578e-01 -5.884252207690209291e-01 1.262558861011116917e+00 -6.288326995186213630e-02 3.739125935944449530e-01 2.181681180618719185e-01 -2.837301914828952443e-01 3.484342668910668239e-01 8.811934863635438597e-02 5.263056767858621532e-01 1.389852401486163791e-01 -4.917851253608218620e-02 3.723245498862316483e-01 -8.378653801305531168e-01 5.880144610404733907e-01 -4.125619414034020771e-01 1.024330548021577414e+00 -1.726568821885282601e-01 3.729409300396449467e+00 -8.531776345965492725e-01 7.124116597814761365e-01 -3.212155043722681569e+00 5.064549352127159509e-02 -2.393295924084837822e-01 9.403046239602087519e-01 -3.029869740435833236e-01 -7.103638961044885791e-01 -1.154943666527054935e+00 -1.155358374447735814e+00 4.835776833218762283e-01 -4.828512314654445081e-01 -5.705535863356421267e-01 9.183091723262968298e-01 -4.775354465857670205e-02 8.755834998385145229e-02 2.636747708239599031e-01 4.596848276206266792e-02 1.266955947853414255e+00 4.727860405984597447e-01 -2.524917841518751205e-01 6.967245116590590204e-01 7.802719743303423439e-01 -2.061907553044424468e-01 1.196238495777106170e+00 -4.440966688141156915e-01 -1.180873014873380145e+00 2.214306384421461882e+00 3.466973270582326405e-01 1.382052041661334219e+00 -4.842244196294440695e-01 3.006794106837296532e+00 1.101817615548001728e+00 1.542223465097886104e-01 -1.589738447250777509e-01 3.944938619589321571e-01 -9.105959940088384497e-02 -9.089351970730006336e-01 6.550011786729363905e-01 -2.809298245928210092e-01 -1.067861375260042323e+00 9.709227485720880457e-01 4.758291247524397694e-01 6.496006230899159517e-02 1.416790054696132728e+00 -1.229068648997220681e+00 -7.423304893613411615e-01
1.577558885894297713e+00 -1.472019556632337967e-01 9.462831751788089996e-01 4.398097700525410048e+00 5.898815510898502978e-01 3.626044607951753873e-01 6.011156729177511426e-01 -5.954999328013486082e-01 2.481080115905984554e-02 2.727625029192053130e-02 5.147722140540305080e-01 -1.971130298373616974e+00 1.614655086556623154e+00 1.220000503536192049e+00 -5.293819717257133295e-01 -2.511742692560334222e-02 9.459037539858504706e-01 -5.610073991222448431e-01 5.921923789382410597e-01 -2.801157920016265068e-01 -2.251229386021062762e-01 2.241811833385635389e+00 3.055761158841776570e-01 1.391525513203619946e+00 -1.952347531592768526e+00 -5.533029132277038631e-01 -6.530053931018793278e-01 -2.638120855232965918e-03 -3.623924725789017254e-01 -2.137370679690385522e+00 7.480472990224291685e-01 -4.232617153975164470e-01 -6.308006160882961844e-01 1.571213483303117053e+00 9.824199715676817934e-01 3.890917403076691872e-01 7.950941711864345507e-02 3.596027155265051761e-02 -9.159771680690174112e-01 -5.271149704814042103e-01 -2.024289903616290687e+00 2.320252653299258172e-01 -1.161969533406281840e+00 -1.081471414273964982e+00 -6.116996946286796799e-01 4.024936337153890015e-02 3.634674481637940602e-01 7.540732471752721322e-01 -2.457651592651419192e-01 -1.168247227838581925e-01 1.784570879787204412e+00 -3.343850314861603890e-01 -1.472651379460049093e+00 -3.494377197030082982e-01 -1.288470441818570622e+00 -2.284947498290411882e+00 -3.881367747004818014e-01 -4.705606718428540503e-01 -2.275210703583241845e+00 7.160088930798400031e-02 9.340928984659682688e-02 -1.071729528597079817e+00 7.480234942932044717e-01 2.994968694011336252e-01 2.458084031360900090e-01 -2.819172240256240247e-01 1.300024758316403517e+00 -1.662095350906007130e-01 -1.003880852718289640e+00 1.344882416506487099e-01 -8.964888992331052631e-01 -1.220621008871015434e+00 -6.172850170092903932e-01 3.162388233618569355e-01 1.146525016695617349e+00 -2.072036367904062093e-01 -6.939169151630972809e-01 -9.909517865022648975e-01 1.818405417061086604e+00 9.748896963811946037e-01 -3.839593107010718653e-01 3.527635622776509328e-01 1.642650399209533596e+00 9.963349161903445328e-01 2.518756449546177834e-01 -1.835428649506348098e+00 -1.266527414085073522e-01 -1.605450425987215546e+00 -1.567015298565186177e+00 -9.539257323874045236e-01 1.546524117893431471e+00 -1.472144084949912113e+00 -1.093941141559091612e+00 -8.784128144181888032e-02 -1.055784909465552701e+00 -1.074088682682976525e+00 -5.946614340235559792e-01 3.254286650230050260e+00 -1.143466709081248922e+00 -2.120562310651123550e+00
1.184589274219735033e-01 -1.476181795815425801e-01 6.412986590407236953e-01 2.342044317676909682e+00 1.659898883393365221e+00 1.187760306386212328e+00 -2.325224799495327344e-01 -9.349156681862915708e-01 -1.801410287424375645e-01 -1.309390269077118363e-01 3.855138836812967984e-01 4.108903298222535416e-02 -2.317543626362025044e+00 2.876974183381203476e-01 -1.700650764696325923e-01 -8.124768154912238582e-01 -8.085737526368987904e-01 -3.596306364532161348e-01 -9.503060560239530163e-01 2.953850881145286822e-01 9.554202763207317872e-01 1.081183437075653897e+00 -9.728128114181162633e-01 -2.305442027093214996e+00 -1.215921202701215176e+00 1.283411626760281088e+00 -9.911307825801300986e-01 -2.401269955511357024e-01 3.770433748298419041e-01 -6.563417041349457470e-01 1.730464325512218182e-01 9.285810834254603074e-01 1.896810800588499379e+00 -1.388650157357174120e+00 -4.910639541793794527e-02 -2.120724681779005971e-01 1.032475705397043697e+00 2.675713278035105613e-01 -3.509925509482036410e-01 -8.169831773462524205e-02 2.382403060922020366e+00 -7.614159118804879611e-01 -9.452742290886027021e-01 -2.855204535833149038e-01 -6.836499520763216209e-01 -7.912649669044866108e-02 1.350006949133138456e-01 -1.874699373836287777e-02 1.030352240010380838e+00 -5.822853865495429826e-01 6.746626924913103895e-01 -1.211888876169304741e+00 -1.505296829193645269e+00 5.673769213970785152e-01 1.845414595625644250e+00 2.533272894314804180e-01 1.236853953119868343e+00 1.319360259838013860e-01 1.426169761956255222e+00 1.338538115527474481e-01 -1.272890219391102029e+00 1.574364028840311014e-01 2.551700959361479226e-01 1.912610672048908000e+00 3.066994549333686981e-01 1.023719334399018521e+00 -2.467339709484784205e+00 -7.913473175968042117e-01 -2.019588895588059207e-01 2.104949983339918507e-01 1.582448444691715306e-01 1.281945454559390241e+00 -3.673744582507681988e-02 -1.439250643560266774e+00 -1.750561747389157041e+00 -3.843283808797099410e-01 8.499883386472859570e-01 3.131519833838746769e-01 -1.020716872920472529e+00 -1.498085298307058610e-01 -2.107493083581567506e-01 -8.716794171101742705e-01 1.306616914729417989e+00 2.616901048340437352e+00 1.052068694211168998e+00 -5.121080216837998744e-01 8.323413871376321715e-01 1.020051360579395050e+00 2.260183451743807970e-02 3.944924964694238589e-01 9.482283107986964055e-01 -5.983314991724502097e-01 -6.736101827585784241e-01 6.888745286334904683e-02 -6.890538213388193167e-01 4.447413682651851219e-01 3.107930849083262448e-01 -1.526789780427428411e+00 5.784829654452160463e-01 1.398316814352520865e+00
-1.010988372778238276e+00 -6.330249711375901533e-01 1.189966604680793516e+00 1.085421247060764038e+00 -1.603519690824311006e-01 1.338261472604655999e+00 1.685308511527338293e+00 -1.716671697638894489e+00 -8.765863381068748073e-01 1.606272541882867610e+00 -9.050112479867113147e-02 1.383292776918974454e+00 6.777395344479062445e-01 -7.470146502842580638e-01 -8.706017852674901025e-01 -1.171363157876690320e+00 1.024986751830531784e+00 1.839587870420519966e+00 1.461999790392373599e+00 -2.103316227832050966e+00 -2.593130525099012207e+00 1.153859198083214022e+00 2.864737847253114728e-02 -6.087219679347108947e-01 -1.891613602137262484e+00 2.232653662169831854e+00 -1.815202193253659113e-01 5.862977665138748851e-01 -8.084501989363696017e-01 -1.590883505632851858e+00 -6.165742474111793880e-01 -2.562737998506982029e-01 -5.033041797398787875e-02 -9.354042747916717637e-01 3.595248223752616767e-01 -1.158558730263580028e+00 -7.943597477022293907e-01 2.975344357227444059e-01 6.731750340445560310e-01 -5.445962362476350904e-01 4.807087368967695451e-02 1.429259108056714744e+00 1.020729876517974866e+00 1.756970891815632152e+00 5.602620703839351624e-01 -1.587650074167752612e+00 2.224011942238587558e+00 6.751787026568997763e-02 7.552693833132833046e-01 -1.341770406975145935e+00 -1.365834127772550977e+00 2.313385125921917584e+00 1.833159507682177392e+00 1.203442456807096494e+00 3.988852819347383782e-01 -6.844593921087904764e-01 1.338553015555777881e-01 9.899402860473207610e-01 5.021394753685819445e-01 -1.101487279495973581e+00 8.146847617150132503e-01 -2.357284032773019788e+00 -2.408110969741972252e-01 9.226652544902645969e-01 -1.090104065895106666e+00 -8.799400173127106539e-01 1.480870928413271059e+00 8.213686770762707035e-01 4.394413697305777911e-01 2.273791004905404201e+00 1.142287386313816988e+00 -5.137063479614668582e-01 1.966143298500382386e+00 5.111942279043573366e-03 7.362946410013329057e-01 -1.205701887308461728e+00 2.167542209674191422e-01 5.651529605164705705e-01 7.365070302162483040e-01 7.640747846432627277e-01 -1.384753917559773839e+00 5.588607567930954367e-01 7.025935699943957058e-01 -2.996197509283203830e-01 5.864726483304824045e-01 5.963028116288270342e-01 -8.236473610725461025e-01 -5.201458249462360683e-01 -3.069490426234608438e-01 2.065411115572195477e+00 -1.139607281955943074e+00 2.122770753931145116e+00 8.336298800580412838e-01 -2.258051011012313647e-01 -1.024793440869473105e-01 9.412206310276650667e-01 -7.411820387528411658e-01 -4.134136385109433709e-01 -4.163891521605255219e-01 -2.708116493466817154e+00
2.553487001903171488e-02 7.077690195701907827e-02 1.021205197568930467e+00 1.195243031482525753e+00 -2.257012772041012028e+00 -9.837815095080072458e-01 -1.220755893778426859e+00 1.211522602284787364e+00 -2.991429617536452423e-01 -1.872715185396477966e-01 -1.943867427724828900e+00 -2.053531833273798679e-01 7.760913575626232630e-01 3.665849556456444169e-01 -1.224660659322570400e+00 -1.554391925518609607e+00 -3.368386280521212806e-01 -9.648901704382061295e-01 2.861293398253516584e-01 -5.054159885607770741e-01 5.897673563750005510e-01 1.936892617936483152e+00 -3.037393596393284767e+00 1.168657251840286904e+00 -2.701158039889802964e+00 1.963847937989436632e-01 -3.314575574695094451e-01 -2.320014984074490749e-02 -1.466641110199056186e+00 -8.347923528796461490e-01 -1.003570944694395450e+00 5.193402219103430140e-01 -1.125835189049582574e+00 4.645056205944858574e-01 -1.590238554429408868e+00 -1.227476733055473002e+00 -8.263977866486953427e-01 1.166077373271755979e+00 8.496476788340676656e-01 4.597579887634803963e-01 -2.066980906002610752e+00 -4.093979156489463977e-01 -2.321700171408835334e-01 -1.063643554641467537e+00 1.375184616949165939e+00 4.441958792082603691e-01 7.478842772019500540e-01 -1.232714329023492095e+00 1.478915488565915481e+00 -8.175697438420186369e-01 -5.976000822056762307e-02 -7.459576630566919775e-01 -8.041195012879565063e-01 1.481971768941040990e+00 -3.097497893639071520e-02 -3.535209555158950190e-01 2.111756813596964655e+00 -1.915059193239005697e-01 7.885345397008919344e-01 -1.801253447723314860e+00 5.651749124216036702e-01 9.193097094043417572e-01 3.660879562490761963e-01 2.339984618905600611e-01 -5.405676038592992505e-01 -8.279178090793767320e-01 2.668913676150190373e+00 -1.663236804179907269e+00 3.675383914958081921e-01 9.818581327436914918e-01 9.384564017209761078e-01 -2.591528027882476493e-01 9.587758456695272269e-01 -3.750704140604492753e-01 -3.703322522022664542e-01 8.063668152288021307e-02 -6.568726838027075798e-01 -9.889337886624045559e-01 -6.570466261631238147e-01 3.117119292818153892e-02 -3.090302886596930643e-01 1.117672981838032931e-01 -5.092743820024741019e-01 -2.699823975113211372e-01 4.777082861835948435e-01 -5.600739680773491463e-02 9.363879917971542621e-01 -2.440677974245629156e-01 3.227572320813528739e-01 -2.626559486947162014e-01 1.101608649066870615e+00 1.633366668247766829e-02 1.381973495475398384e+00 -6.744613411818199955e-01 -1.334594124017971062e+00 -7.702045743272579736e-01 2.678341083831443648e-01 2.001000560243007875e+00 1.244265697356095046e+00 -7.482887227370105254e-01
-7.032870549293257501e-01 1.844363867677846658e+00 1.948210577943040867e-01 1.149330885151291337e+00 1.225188374903731781e+00 1.251303386176916499e+00 -1.608941699536935999e-01 1.278194835574379962e+00 -9.811858112359632678e-01 2.031804293762347502e+00 -8.992637390694465660e-01 2.293309363416324409e+00 -1.452094041402622215e+00 9.800318752904424446e-01 5.966225811164787007e-01 4.876169400362330153e-01 -5.434145715878415661e-01 -5.165715766913821227e-02 1.502575010781769804e-01 -6.429097052036092386e-01 2.196371121241218916e+00 -1.390320573477248800e+00 7.261606421747158757e-01 -1.505515524629920998e+00 4.358814171591280928e-01 4.481299457975736478e-01 4.093473334125674601e-01 2.651553929846973912e+00 -4.716657828955679310e-01 -2.135995969453029719e+00 3.845813119065562558e-01 7.799373149513728620e-01 2.949322618126527518e-01 -3.128166499791522615e-01 6.147696226864691749e-01 -2.515686064762439611e-01 5.034667304952974813e-03 1.382632706337761253e+00 -5.649979671689185912e-01 -1.715258036716058379e-02 3.735782826266419221e+00 4.817772586778744648e-01 -1.995727444437675802e+00 2.586117127713384312e-01 -7.642844223097290390e-01 -2.112798426211797587e+00 -1.215440113897406027e+00 -1.668307391316853572e+00 -5.274846058515423319e-01 3.241622520346848502e-01 2.419219690503350950e+00 1.024523158861160743e+00 -9.112714643227198819e-02 1.126551496231518845e+00 1.241895258911765165e-01 -6.572426940709082954e-01 2.111007027135667902e-01 -5.974764676862958090e-01 1.821894012935611595e+00 -1.089240244530689683e+00 -6.907535119050685068e-01 4.275071230548624368e-01 5.761530341294017754e-01 -1.143884930441950276e+00 -9.223169661549337484e-01 6.502944516175614975e-01 -3.263318804132006257e+00 1.835953749211451491e+00 -1.456951068192111398e+00 -2.174956906418531677e+00 1.018368629912349554e+00 -1.740230923232416460e-01 1.077053168150627682e+00 3.120142373133361624e-01 -2.784669287537391152e-02 7.774603139265174878e-01 -7.479314659327047643e-01 -2.417040406628336413e+00 -4.315297614243702728e-01 3.396719640866170398e-01 1.133997911870095132e+00 -1.909911774860971967e+00 1.827476078531605763e-01 -5.193742379497161554e-01 1.478884408867072064e+00 4.791956098893621063e-01 2.259762838742257696e+00 3.713930452595630705e-01 -1.110167580813056887e+00 3.132324975688521307e-01 -1.185859065080279162e+00 8.723164544547925559e-01 7.654075997299982781e-01 1.359190361780123979e+00 -8.521334675182380414e-01 -2.260024889693884376e+00 9.318782355538437479e-01 -1.588400458666282766e+00 1.196061346246482637e+00 8.753036355162404636e-01
-5.730948450315309639e-01 3.210029223788256836e+00 -1.169477218390120754e+00 1.163225706518061439e-02 2.970046507857060925e-01 1.196557162453895984e+00 2.783951533923708865e+00 2.073710385421759117e+00 -3.778606509112736767e+00 -1.991330280559588273e+00 -2.249733800907503523e-01 5.415409238915613876e-01 -5.581457279304674612e-01 -7.546936722693407817e-02 -2.769345951123878713e+00 -1.989057143108800219e+00 6.901929872995988813e-01 1.527890523728208105e+00 -1.970252618927136323e+00 -2.900535084899828142e+00 -4.636063289545743760e-01 -4.601947484408071554e-01 8.941116844075162051e-01 4.587369220178886264e-01 1.831676532570792326e-01 1.741825002979686676e+00 -6.209203421508223686e-01 -7.770846051642815722e-01 -1.684204321237094959e+00 3.523383054083459309e-01 8.808728424942410262e-01 -1.807771658772899581e+00 -2.910864392347486951e-01 7.145975132773034755e-01 5.961379980030674652e-02 1.454017064584398611e+00 -1.555222802276919003e+00 3.838122780938416079e-01 -7.113920921495451299e-01 -2.227311558842191286e-01 1.738394641179825117e-01 -1.123880394788144832e+00 -2.285643006126317558e-02 -2.741478856751111692e+00 -4.999522237304993566e-01 1.253272781039479256e+00 -2.495667174183629822e+00 -3.422142991570370496e-01 -3.375389436970091861e+00 2.641120616474156080e+00 -4.859103349726252574e-01 4.607287819844005927e-01 -4.737111276822479344e-01 2.341846545280271918e+00 -4.540556722263388023e-01 4.505298395200558192e-01 -7.578347974052931368e-01 2.903972035571904975e+00 -4.294420432335767646e-01 2.968843855324151626e+00 1.777995995475578850e+00 1.690134048953254586e+00 3.605342888184360106e+00 -5.046928609392911103e-01 2.399071275191159813e+00 1.794100035159535533e+00 -1.847410141224178071e-01 5.133260377590656010e-01 1.389640943231737369e+00 -1.444242290861255773e+00 4.529054636903817599e-01 -1.145544473722317491e+00 -3.339901005862027539e+00 4.224828497786264903e-01 -3.966600151271289509e-01 -3.187789930614615130e+00 1.247760374148887186e+00 -2.074134137609828787e+00 1.155906770051581406e-01 2.890970862345710657e+00 -1.412083305848970571e+00 -7.316684371388192387e-01 -7.174780165168473944e-01 2.517602418800236608e-01 -8.160982622407781939e-01 -1.239399074632296927e+00 9.300427174264112029e-01 3.704219145060093643e-01 -5.179965451177791502e-01 1.845064962256085961e+00 6.205304584730627626e-01 -8.834527329202224166e-01 1.749024167252235751e+00 2.682799566768156563e+00 -2.045722058688909328e+00 -1.403386142165988115e+00 4.022603964568278734e-01 -2.046282821250959560e-01 1.637758423831189525e+00 5.798667636391231506e-01
-1.393527163862058327e+00 1.037311447556624744e+00 -1.060531852493271643e+00 -3.332729333913749814e-01 -9.683097002022915678e-01 -2.424554258271213736e-01 2.127130774477955233e-01 1.201008144201406225e+00 -1.566689713030280817e+00 -1.255644644245394348e+00 -3.180753064808638619e+00 2.120916896650538952e+00 -4.492232751268813717e-01 -2.082253819086230084e+00 3.559539563545195406e-01 1.258299503743943282e+00 -1.567822880913283035e+00 1.272771894483804456e+00 -2.485966548575789581e+00 -1.735037451273751807e-01 -1.771350999797121628e-01 -1.154680507371531162e+00 -1.599465811924005720e+00 -2.318569530229268316e-01 1.400781090963662878e+00 2.531571752555499266e+00 1.302191285520488441e-02 -9.022197605676719467e-01 8.102611368780307521e-02 1.365166815946302625e-01 -7.858389135380571267e-01 2.624630621762390481e-01 3.191233153313747239e-01 -8.671076276946181327e-01 -4.555707923968158823e+00 -1.162757862065099790e+00 -7.026051129828987385e-01 -9.040097248853761203e-01 1.026947095768351970e+00 5.078095448272473833e-01 5.996295765417283263e-01 1.833280164149520275e-01 1.846707591540932558e+00 3.316222845313447465e+00 1.276975072774712450e+00 -2.445120724346855567e+00 -3.816531256729273736e+00 1.955673964965595063e-02 4.818337251101140889e-02 -1.303079750921697089e-01 -1.122277988896706935e+00 6.851332865850140452e-01 2.421687926899291077e-01 4.930544628051793943e-01 8.348606099868095543e-01 3.032134179243882732e-01 -1.441334643423745510e+00 1.296256563828088293e+00 1.043193101770135689e+00 -1.076101025089022833e+00 -1.951302452659368636e-01 1.107475424896899430e+00 -8.529535981064331196e-01 -4.970953592203521954e-01 -1.815727488921024868e+00 -1.638250598665648705e-01 -3.580607125973640503e-01 1.256642154731040240e-01 3.237330780678212339e+00 -1.077687228648506412e+00 2.961045054039729951e+00 8.580709151295060622e-01 1.335591212310925258e+00 -8.365619965504794697e-01 -7.196491706327923232e-01 1.105183790314214071e-01 1.549698162338403185e+00 1.252161883351460503e+00 -1.344752320195717221e+00 -2.478421846765130887e+00 3.413851990156040184e-02 -4.236845546013860542e+00 -5.711234713598113411e-01 -4.171478129489539777e-01 -1.330488271980354020e-01 1.692396281489809917e+00 -1.417669770959274933e+00 1.571916048641563979e+00 2.725228649679580784e+00 3.042899948283227740e+00 -1.213786991206787125e+00 2.249423865703715109e+00 2.126078155840017914e+00 3.912361282499557946e-01 9.334517267559401255e-01 2.260775835646514853e+00 1.078594531917580035e+00 -5.164685538546905930e-01 1.115601186028104097e+00 1.014409751585570563e+00
